ID Empleado,Edad,Género,Antigüedad en la Empresa,Rol de Trabajo,Ingreso Mensual,Balance Trabajo-Vida,Satisfacción del Trabajo,Desempeño,Número de Promociones,Horas Extras,Distancia a Casa,Nivel de Educación,Estado Civil,Número de Dependientes,Nivel de Trabajo,Tamaño de Empresa,Meses desde el último evento,Trabajo Remoto,Oportunidades de Liderazgo,Oportunidades de Innovación,Reputación de la Empresa,Reconocimiento a Empleado,Deserción
138452,45,1,0,6,18061,2,1,3,1,0,25,2,2,1,2,2,12,0,0,0,2,1,0
138453,45,1,0,6,18061,2,1,3,1,0,25,2,2,1,2,2,12,0,0,0,2,1,0
138454,45,1,0,6,18061,2,1,2,1,0,25,2,2,1,2,2,12,0,0,0,2,1,0
138457,45,1,0,6,18061,2,1,2,1,0,25,2,2,1,2,2,12,0,0,0,2,1,0
138460,45,1,0,6,18061,2,1,3,1,0,25,2,2,1,2,2,12,0,0,0,2,1,0
138461,45,1,0,6,18061,2,1,3,1,0,25,2,2,1,2,2,12,0,0,0,2,1,0
138674,45,0,10,11,4534,2,2,2,1,0,18,1,2,1,0,2,36,0,0,0,2,1,0
138675,45,0,8,11,4534,3,2,2,1,0,18,1,2,1,0,2,36,0,0,0,2,1,0
139734,45,0,5,9,2099,3,0,3,1,0,1,3,1,1,1,2,12,0,0,0,2,1,0
139735,45,0,5,9,2099,3,0,2,1,0,1,3,1,1,1,2,12,0,0,0,2,1,0
139739,45,0,5,9,2099,3,0,2,1,0,1,3,1,1,1,2,12,0,0,0,2,1,0
139740,45,0,5,9,2099,3,0,2,1,0,1,3,1,1,1,2,12,0,0,0,2,1,0
139742,45,0,5,9,2099,3,0,3,1,0,1,3,1,1,1,2,12,0,0,0,2,1,0
139743,45,0,5,9,2099,3,0,2,1,0,1,3,1,1,1,2,12,0,0,0,2,1,0
139747,45,0,5,9,2099,3,0,2,1,0,1,3,1,1,1,2,12,0,0,0,2,1,0
140009,45,0,7,12,10851,2,0,2,1,1,20,2,0,1,0,2,12,0,0,0,2,1,0
140010,45,0,7,12,10851,2,0,3,1,1,24,3,0,1,0,2,12,0,0,0,2,1,0
140011,45,0,7,12,10851,2,0,2,1,1,20,2,0,1,0,2,12,0,0,0,2,1,0
140012,45,0,7,12,10851,2,0,2,1,1,24,3,0,1,0,2,12,0,0,0,2,1,0
140013,45,0,7,12,10851,2,0,2,1,1,20,2,0,1,0,2,12,0,0,0,2,1,0
140014,45,0,7,12,10851,2,0,2,1,1,24,3,0,1,0,2,12,0,0,0,2,1,0
140015,45,0,7,12,10851,2,0,2,1,1,20,2,0,1,0,2,12,0,0,0,2,1,0
140016,45,0,7,12,10851,2,0,2,1,1,24,3,0,1,0,2,12,0,0,0,2,1,0
140017,45,0,7,12,10851,2,0,2,1,1,20,2,0,1,0,2,12,0,0,0,2,1,0
140018,45,0,7,12,10851,2,0,3,1,1,24,3,0,1,0,2,12,0,0,0,2,1,0
140019,45,0,7,12,10851,2,0,2,1,1,20,2,0,1,0,2,12,0,0,0,2,1,0
140020,45,0,7,12,10851,2,0,2,1,1,24,3,0,1,0,2,12,0,0,0,2,1,0
140021,45,0,7,12,10851,2,0,2,1,1,20,2,0,1,0,2,12,0,0,0,2,1,0
140022,45,0,7,12,10851,2,0,2,1,1,20,2,0,1,0,2,12,0,0,0,2,1,0
140023,45,0,7,12,10851,2,0,2,1,1,24,3,0,1,0,2,12,0,0,0,2,1,0
140056,45,0,3,11,9380,3,3,3,1,1,29,2,1,1,0,2,12,0,0,0,2,1,0
140059,45,0,3,11,9380,3,3,2,1,1,29,2,1,1,0,2,12,0,0,0,2,1,0
140062,45,0,3,11,9380,3,3,2,1,1,29,2,1,1,0,2,12,0,0,0,2,1,0
140063,45,0,3,11,9380,3,3,2,1,1,29,2,1,1,0,2,12,0,0,0,2,1,0
140064,45,0,3,11,9380,3,3,3,1,1,29,2,1,1,0,2,12,0,0,0,2,1,0
140067,45,0,3,11,9380,3,3,2,1,1,29,2,1,1,0,2,12,0,0,0,2,1,0
140070,45,0,3,11,9380,3,3,2,1,1,29,2,1,1,0,2,12,0,0,0,2,1,0
140071,45,0,3,11,9380,3,3,2,1,1,29,2,1,1,0,2,12,0,0,0,2,1,0
140501,45,0,3,12,4035,2,2,2,1,1,7,2,1,1,0,2,12,0,0,0,2,1,0
140503,45,0,3,12,4035,2,2,2,1,1,7,2,1,1,0,2,12,0,0,0,2,1,0
140504,45,0,3,12,4035,2,2,2,1,1,7,2,1,1,0,2,12,0,0,0,2,1,0
140505,45,0,3,12,4035,2,2,2,1,1,7,2,1,1,0,2,12,0,0,0,2,1,0
140511,45,0,3,12,4035,2,2,2,1,1,7,2,1,1,0,2,12,0,0,0,2,1,0
140513,45,0,3,12,4035,2,2,2,1,1,7,2,1,1,0,2,12,0,0,0,2,1,0
140514,45,0,3,12,4035,2,2,2,1,1,7,2,1,1,0,2,12,0,0,0,2,1,0
140738,45,1,0,11,8376,2,1,2,1,0,6,2,2,1,0,2,12,0,0,0,2,1,0
140739,45,1,4,11,8376,1,1,2,1,1,6,2,2,1,0,2,12,0,0,0,2,1,0
140888,45,0,10,10,4285,2,3,2,1,0,25,2,1,1,0,2,36,0,0,0,2,1,0
140890,45,0,10,10,4285,2,3,2,1,0,25,2,1,1,0,2,36,0,0,0,2,1,0
140893,45,0,10,10,4285,2,3,2,1,0,25,2,1,1,0,2,36,0,0,0,2,1,0
140894,45,0,10,10,4285,2,3,2,1,0,25,2,1,1,0,2,36,0,0,0,2,1,0
140896,45,0,10,10,4285,2,3,2,1,0,25,2,1,1,0,2,36,0,0,0,2,1,0
140898,45,0,10,10,4285,2,3,2,1,0,25,2,1,1,0,2,36,0,0,0,2,1,0
140933,45,0,5,10,2132,2,3,2,1,0,28,2,1,1,1,2,12,0,0,0,2,1,0
140936,45,0,5,10,2132,2,3,2,1,0,28,2,1,1,1,2,12,0,0,0,2,1,0
140939,45,0,5,10,2132,2,3,3,1,0,28,2,1,1,1,2,12,0,0,0,2,1,0
140940,45,0,5,10,2132,2,3,3,1,0,28,2,1,1,1,2,12,0,0,0,2,1,0
140941,45,0,5,10,2132,2,3,2,1,0,28,2,1,1,1,2,12,0,0,0,2,1,0
140944,45,0,5,10,2132,2,3,2,1,0,28,2,1,1,1,2,12,0,0,0,2,1,0
140947,45,0,5,10,2132,2,3,3,1,0,28,2,1,1,1,2,12,0,0,0,2,1,0
141044,45,0,10,12,7441,2,1,2,1,0,1,3,0,1,0,2,84,0,0,0,2,1,0
141046,45,0,10,12,7441,2,1,2,1,0,1,3,0,1,0,2,84,0,0,0,2,1,0
141050,45,0,10,12,7441,2,1,2,1,0,1,3,0,1,0,2,84,0,0,0,2,1,0
141051,45,0,10,12,7441,2,1,2,1,0,1,3,0,1,0,2,84,0,0,0,2,1,0
141052,45,0,10,12,7441,2,1,2,1,0,1,3,0,1,0,2,84,0,0,0,2,1,0
141054,45,0,10,12,7441,2,1,2,1,0,1,3,0,1,0,2,84,0,0,0,2,1,0
141058,45,0,10,12,7441,2,1,2,1,0,1,3,0,1,0,2,84,0,0,0,2,1,0
141059,45,0,10,12,7441,2,1,2,1,0,1,3,0,1,0,2,84,0,0,0,2,1,0
141264,45,0,6,10,4087,1,0,2,1,0,20,2,1,1,0,2,12,0,0,0,2,1,0
141266,45,0,6,10,4087,1,0,2,1,0,20,2,1,1,0,2,12,0,0,0,2,1,0
141269,45,0,6,10,4087,1,0,2,1,0,20,2,1,1,0,2,12,0,0,0,2,1,0
141270,45,0,6,10,4087,1,0,2,1,0,20,2,1,1,0,2,12,0,0,0,2,1,0
141273,45,0,6,10,4087,1,0,2,1,0,20,2,1,1,0,2,12,0,0,0,2,1,0
141702,45,1,10,9,5769,2,0,2,1,1,5,4,2,1,0,2,12,0,0,0,2,1,0
141706,45,1,10,9,5769,2,0,2,1,1,5,4,2,1,0,2,12,0,0,0,2,1,0
141707,45,1,10,9,5769,2,0,2,1,1,5,4,2,1,0,2,12,0,0,0,2,1,0
141709,45,1,10,9,5769,2,0,2,1,1,5,4,2,1,0,2,12,0,0,0,2,1,0
141713,45,1,10,9,5769,2,0,2,1,1,5,4,2,1,0,2,12,0,0,0,2,1,0
141714,45,1,10,9,5769,2,0,2,1,1,5,4,2,1,0,2,12,0,0,0,2,1,0
141715,45,0,10,5,4385,2,0,2,1,0,26,2,1,1,0,2,48,0,0,0,2,1,0
141718,45,0,10,5,4385,2,0,2,1,0,26,2,1,1,0,2,48,0,0,0,2,1,0
141719,45,0,10,5,4385,2,0,2,1,0,26,2,1,1,0,2,48,0,0,0,2,1,0
141720,45,0,10,5,4385,2,0,2,1,0,26,2,1,1,0,2,48,0,0,0,2,1,0
141725,45,0,10,5,4385,2,0,2,1,0,26,2,1,1,0,2,48,0,0,0,2,1,0
141726,45,0,10,5,4385,2,0,2,1,0,26,2,1,1,0,2,48,0,0,0,2,1,0
141727,45,0,10,5,4385,2,0,2,1,0,26,2,1,1,0,2,48,0,0,0,2,1,0
141761,45,0,9,11,4724,2,3,2,1,0,5,4,0,1,0,2,84,0,0,0,2,1,0
141762,45,0,9,11,4724,2,3,2,1,0,5,4,0,1,0,2,84,0,0,0,2,1,0
141766,45,0,9,11,4724,2,3,2,1,0,5,4,0,1,0,2,84,0,0,0,2,1,0
141767,45,0,9,11,4724,2,3,2,1,0,5,4,0,1,0,2,84,0,0,0,2,1,0
141768,45,0,9,11,4724,2,3,2,1,0,5,4,0,1,0,2,84,0,0,0,2,1,0
141769,45,0,9,11,4724,2,3,2,1,0,5,4,0,1,0,2,84,0,0,0,2,1,0
141773,45,0,9,11,4724,2,3,2,1,0,5,4,0,1,0,2,84,0,0,0,2,1,0
141774,45,0,9,11,4724,2,3,2,1,0,5,4,0,1,0,2,84,0,0,0,2,1,0
141808,45,0,5,11,5377,3,0,2,1,0,10,4,1,1,0,2,12,0,0,0,2,1,0
141809,45,0,5,11,5377,2,0,3,1,0,10,4,1,1,0,2,12,0,0,0,2,1,0
141861,45,1,6,11,4877,1,0,3,1,0,3,1,0,1,0,2,12,0,0,0,2,1,0
141862,45,1,14,11,4877,2,0,2,1,0,3,1,0,1,0,2,48,0,0,0,2,1,0
141995,45,1,6,11,5042,2,2,2,1,1,4,2,2,1,0,2,12,0,0,0,2,1,0
141996,45,1,6,11,5042,1,2,2,1,0,4,2,2,1,0,2,12,0,0,0,2,1,0
141998,45,1,10,11,5770,2,3,3,1,0,2,1,0,1,0,2,36,0,0,0,2,1,0
142000,45,1,10,11,5770,2,3,2,1,0,2,1,0,1,0,2,36,0,0,0,2,1,0
142004,45,1,10,11,5770,2,3,2,1,0,2,1,0,1,0,2,36,0,0,0,2,1,0
142005,45,1,10,11,5770,2,3,2,1,0,2,1,0,1,0,2,36,0,0,0,2,1,0
142006,45,1,10,11,5770,2,3,3,1,0,2,1,0,1,0,2,36,0,0,0,2,1,0
142008,45,1,10,11,5770,2,3,2,1,0,2,1,0,1,0,2,36,0,0,0,2,1,0
142012,45,1,10,11,5770,2,3,2,1,0,2,1,0,1,0,2,36,0,0,0,2,1,0
142013,45,1,10,11,5770,2,3,2,1,0,2,1,0,1,0,2,36,0,0,0,2,1,0
142034,45,1,3,11,7756,2,2,2,1,1,12,2,1,1,0,2,12,0,0,0,2,1,0
142035,45,1,9,11,7756,2,2,2,1,0,12,2,1,1,0,2,36,0,0,0,2,1,0
142259,45,0,7,11,5295,2,1,2,1,1,12,2,1,1,0,2,12,0,0,0,2,1,0
142260,45,0,6,11,5295,1,1,2,1,0,12,2,1,1,0,2,12,0,0,0,2,1,0
142977,45,0,23,12,10748,1,2,2,1,0,1,0,1,1,0,2,168,0,0,0,2,1,0
142979,45,0,23,12,10748,1,2,2,1,0,1,0,1,1,0,2,168,0,0,0,2,1,0
142983,45,0,23,12,10748,1,2,3,1,0,1,0,1,1,0,2,168,0,0,0,2,1,0
142984,45,0,23,12,10748,1,2,3,1,0,1,0,1,1,0,2,168,0,0,0,2,1,0
142985,45,0,23,12,10748,1,2,2,1,0,1,0,1,1,0,2,168,0,0,0,2,1,0
142987,45,0,23,12,10748,1,2,2,1,0,1,0,1,1,0,2,168,0,0,0,2,1,0
142991,45,0,23,12,10748,1,2,3,1,0,1,0,1,1,0,2,168,0,0,0,2,1,0
142992,45,0,23,12,10748,1,2,3,1,0,1,0,1,1,0,2,168,0,0,0,2,1,0
143026,45,0,3,9,2305,3,2,2,1,0,1,3,1,1,1,2,12,0,0,0,2,1,0
143031,45,0,3,9,2305,3,2,2,1,0,1,3,1,1,1,2,12,0,0,0,2,1,0
143032,45,0,3,9,2305,3,2,2,1,0,1,3,1,1,1,2,12,0,0,0,2,1,0
143034,45,0,3,9,2305,3,2,2,1,0,1,3,1,1,1,2,12,0,0,0,2,1,0
143035,45,0,3,9,2305,3,2,2,1,0,1,3,1,1,1,2,12,0,0,0,2,1,0
143039,45,0,3,9,2305,3,2,2,1,0,1,3,1,1,1,2,12,0,0,0,2,1,0
143040,45,0,3,9,2305,3,2,2,1,0,1,3,1,1,1,2,12,0,0,0,2,1,0
143041,45,1,21,7,16704,2,1,3,1,0,28,1,2,1,2,2,96,0,0,0,2,1,0
143044,45,1,21,7,16704,2,1,2,1,0,28,1,2,1,2,2,96,0,0,0,2,1,0
143047,45,1,21,7,16704,2,1,2,1,0,28,1,2,1,2,2,96,0,0,0,2,1,0
143048,45,1,21,7,16704,2,1,2,1,0,28,1,2,1,2,2,96,0,0,0,2,1,0
143049,45,1,21,7,16704,2,1,3,1,0,28,1,2,1,2,2,96,0,0,0,2,1,0
143052,45,1,21,7,16704,2,1,2,1,0,28,1,2,1,2,2,96,0,0,0,2,1,0
143055,45,1,21,7,16704,2,1,2,1,0,28,1,2,1,2,2,96,0,0,0,2,1,0
143056,45,1,21,7,16704,2,1,2,1,0,28,1,2,1,2,2,96,0,0,0,2,1,0
143329,45,1,5,13,9756,3,2,2,1,0,4,2,1,1,0,2,12,0,0,0,2,1,0
143332,45,1,5,13,9756,3,2,2,1,0,4,2,1,1,0,2,12,0,0,0,2,1,0
143335,45,1,5,13,9756,3,2,3,1,0,4,2,1,1,0,2,12,0,0,0,2,1,0
143336,45,1,5,13,9756,3,2,3,1,0,4,2,1,1,0,2,12,0,0,0,2,1,0
143337,45,1,5,13,9756,3,2,2,1,0,4,2,1,1,0,2,12,0,0,0,2,1,0
143340,45,1,5,13,9756,3,2,2,1,0,4,2,1,1,0,2,12,0,0,0,2,1,0
143342,45,1,5,13,9756,3,2,3,1,0,4,2,1,1,0,2,12,0,0,0,2,1,0
143343,45,1,5,13,9756,3,2,3,1,0,4,2,1,1,0,2,12,0,0,0,2,1,0
143613,45,0,1,12,5811,2,3,2,1,1,6,3,1,1,0,2,12,0,0,0,2,1,0
143614,45,0,1,12,5811,2,3,2,1,1,6,3,1,1,0,2,12,0,0,0,2,1,0
143618,45,0,1,12,5811,2,3,2,1,1,6,3,1,1,0,2,12,0,0,0,2,1,0
143619,45,0,1,12,5811,2,3,2,1,1,6,3,1,1,0,2,12,0,0,0,2,1,0
143621,45,0,1,12,5811,2,3,2,1,1,6,3,1,1,0,2,12,0,0,0,2,1,0
143622,45,0,1,12,5811,2,3,2,1,1,6,3,1,1,0,2,12,0,0,0,2,1,0
143626,45,0,1,12,5811,2,3,2,1,1,6,3,1,1,0,2,12,0,0,0,2,1,0
143627,45,0,1,12,5811,2,3,2,1,1,6,3,1,1,0,2,12,0,0,0,2,1,0
143691,45,0,5,9,2289,2,0,2,1,0,1,2,0,1,1,2,12,0,0,0,2,1,0
143692,45,0,5,9,2289,2,0,2,1,0,1,2,0,1,1,2,12,0,0,0,2,1,0
143696,45,0,5,9,2289,2,0,3,1,0,1,2,0,1,1,2,12,0,0,0,2,1,0
143697,45,0,5,9,2289,2,0,3,1,0,1,2,0,1,1,2,12,0,0,0,2,1,0
143699,45,0,5,9,2289,2,0,2,1,0,1,2,0,1,1,2,12,0,0,0,2,1,0
143700,45,0,5,9,2289,2,0,2,1,0,1,2,0,1,1,2,12,0,0,0,2,1,0
143704,45,0,5,9,2289,2,0,3,1,0,1,2,0,1,1,2,12,0,0,0,2,1,0
143705,45,0,5,9,2289,2,0,3,1,0,1,2,0,1,1,2,12,0,0,0,2,1,0
143707,45,0,15,5,4001,2,2,2,1,1,8,3,0,1,0,2,12,0,0,0,2,1,0
143708,45,0,15,5,4001,2,2,3,1,1,8,3,0,1,0,2,12,0,0,0,2,1,0
143712,45,0,15,5,4001,2,2,2,1,1,8,3,0,1,0,2,12,0,0,0,2,1,0
143713,45,0,15,5,4001,2,2,2,1,1,8,3,0,1,0,2,12,0,0,0,2,1,0
143715,45,0,15,5,4001,2,2,2,1,1,8,3,0,1,0,2,12,0,0,0,2,1,0
143716,45,0,15,5,4001,2,2,3,1,1,8,3,0,1,0,2,12,0,0,0,2,1,0
143720,45,0,15,5,4001,2,2,2,1,1,8,3,0,1,0,2,12,0,0,0,2,1,0
143721,45,0,15,5,4001,2,2,2,1,1,8,3,0,1,0,2,12,0,0,0,2,1,0
143835,45,1,2,6,13116,2,2,2,1,0,2,2,1,1,0,2,24,0,0,0,2,1,0
143836,45,1,2,6,13116,2,2,2,1,0,2,2,1,1,0,2,24,0,0,0,2,1,0
143838,45,1,2,6,13116,2,2,2,1,0,2,2,1,1,0,2,24,0,0,0,2,1,0
143839,45,1,2,6,13116,2,2,2,1,0,2,2,1,1,0,2,24,0,0,0,2,1,0
143843,45,1,2,6,13116,2,2,2,1,0,2,2,1,1,0,2,24,0,0,0,2,1,0
143844,45,1,2,6,13116,2,2,2,1,0,2,2,1,1,0,2,24,0,0,0,2,1,0
143846,45,1,2,6,13116,2,2,2,1,0,2,2,1,1,0,2,24,0,0,0,2,1,0
143847,45,1,2,6,13116,2,2,2,1,0,2,2,1,1,0,2,24,0,0,0,2,1,0
144458,45,1,8,5,5154,3,2,2,1,0,2,3,1,1,0,2,60,0,0,0,2,1,0
144460,45,1,8,5,5154,3,2,2,1,0,2,3,1,1,0,2,60,0,0,0,2,1,0
144464,45,1,8,5,5154,3,2,3,1,0,2,3,1,1,0,2,60,0,0,0,2,1,0
144465,45,1,8,5,5154,3,2,3,1,0,2,3,1,1,0,2,60,0,0,0,2,1,0
144466,45,1,8,5,5154,3,2,2,1,0,2,3,1,1,0,2,60,0,0,0,2,1,0
144468,45,1,8,5,5154,3,2,2,1,0,2,3,1,1,0,2,60,0,0,0,2,1,0
144472,45,1,8,5,5154,3,2,3,1,0,2,3,1,1,0,2,60,0,0,0,2,1,0
144586,45,0,9,11,8578,1,3,2,1,0,2,1,0,1,0,2,48,0,0,0,2,1,0
144588,45,0,9,11,8578,1,3,3,1,0,2,1,0,1,0,2,48,0,0,0,2,1,0
144589,45,0,9,11,8578,1,3,2,1,0,2,1,0,1,0,2,48,0,0,0,2,1,0
144590,45,0,9,11,8578,1,3,2,1,0,2,1,0,1,0,2,48,0,0,0,2,1,0
144594,45,0,9,11,8578,1,3,2,1,0,2,1,0,1,0,2,48,0,0,0,2,1,0
144596,45,0,9,11,8578,1,3,3,1,0,2,1,0,1,0,2,48,0,0,0,2,1,0
144597,45,0,9,11,8578,1,3,2,1,0,2,1,0,1,0,2,48,0,0,0,2,1,0
144598,45,0,9,11,8578,1,3,2,1,0,2,1,0,1,0,2,48,0,0,0,2,1,0
144967,45,1,9,11,5906,1,3,2,1,0,25,1,1,1,0,2,36,0,0,0,2,1,0
144970,45,1,9,11,5906,1,3,2,1,0,25,1,1,1,0,2,36,0,0,0,2,1,0
144973,45,1,9,11,5906,1,3,2,1,0,25,1,1,1,0,2,36,0,0,0,2,1,0
144974,45,1,9,11,5906,1,3,2,1,0,25,1,1,1,0,2,36,0,0,0,2,1,0
144975,45,1,9,11,5906,1,3,2,1,0,25,1,1,1,0,2,36,0,0,0,2,1,0
144978,45,1,9,11,5906,1,3,2,1,0,25,1,1,1,0,2,36,0,0,0,2,1,0
144981,45,1,9,11,5906,1,3,2,1,0,25,1,1,1,0,2,36,0,0,0,2,1,0
144982,45,1,9,11,5906,1,3,2,1,0,25,1,1,1,0,2,36,0,0,0,2,1,0
145229,45,0,4,12,5399,2,2,2,1,0,1,3,2,1,0,2,12,0,0,0,2,1,0
145231,45,0,4,12,5399,2,2,2,1,0,1,3,2,1,0,2,12,0,0,0,2,1,0
145235,45,0,4,12,5399,2,2,2,1,0,1,3,2,1,0,2,12,0,0,0,2,1,0
145236,45,0,4,12,5399,2,2,2,1,0,1,3,2,1,0,2,12,0,0,0,2,1,0
145237,45,0,4,12,5399,2,2,2,1,0,1,3,2,1,0,2,12,0,0,0,2,1,0
145239,45,0,4,12,5399,2,2,2,1,0,1,3,2,1,0,2,12,0,0,0,2,1,0
145243,45,0,4,12,5399,2,2,2,1,0,1,3,2,1,0,2,12,0,0,0,2,1,0
145244,45,0,4,12,5399,2,2,2,1,0,1,3,2,1,0,2,12,0,0,0,2,1,0
145409,45,0,14,11,5151,2,0,2,1,0,9,1,1,1,0,2,48,0,0,0,2,1,0
145410,45,0,10,11,5151,2,0,2,1,0,9,1,1,1,0,2,36,0,0,0,2,1,0
145653,45,1,5,12,6667,2,3,3,1,0,2,1,0,1,0,2,12,0,0,0,2,1,0
145654,45,1,5,12,6667,2,3,2,1,0,2,1,0,1,0,2,12,0,0,0,2,1,0
145658,45,1,5,12,6667,2,3,2,1,0,2,1,0,1,0,2,12,0,0,0,2,1,0
145659,45,1,5,12,6667,2,3,2,1,0,2,1,0,1,0,2,12,0,0,0,2,1,0
145661,45,1,5,12,6667,2,3,3,1,0,2,1,0,1,0,2,12,0,0,0,2,1,0
145662,45,1,5,12,6667,2,3,2,1,0,2,1,0,1,0,2,12,0,0,0,2,1,0
145666,45,1,5,12,6667,2,3,2,1,0,2,1,0,1,0,2,12,0,0,0,2,1,0
145667,45,1,5,12,6667,2,3,2,1,0,2,1,0,1,0,2,12,0,0,0,2,1,0
146294,45,0,2,8,2269,2,1,2,1,0,29,2,1,1,1,2,24,0,0,0,2,1,0
146296,45,0,2,8,2269,2,1,2,1,0,29,2,1,1,1,2,24,0,0,0,2,1,0
146299,45,0,2,8,2269,2,1,2,1,0,29,2,1,1,1,2,24,0,0,0,2,1,0
146300,45,0,2,8,2269,2,1,2,1,0,29,2,1,1,1,2,24,0,0,0,2,1,0
146302,45,0,2,8,2269,2,1,2,1,0,29,2,1,1,1,2,24,0,0,0,2,1,0
146304,45,0,2,8,2269,2,1,2,1,0,29,2,1,1,1,2,24,0,0,0,2,1,0
146307,45,0,2,8,2269,2,1,2,1,0,29,2,1,1,1,2,24,0,0,0,2,1,0
146308,45,0,2,8,2269,2,1,2,1,0,29,2,1,1,1,2,24,0,0,0,2,1,0
146440,45,0,6,6,19431,1,3,3,1,0,28,2,2,1,2,2,12,0,0,0,2,1,0
146442,45,0,6,6,19431,1,3,2,1,0,28,2,2,1,2,2,12,0,0,0,2,1,0
146445,45,0,6,6,19431,1,3,2,1,0,28,2,2,1,2,2,12,0,0,0,2,1,0
146446,45,0,6,6,19431,1,3,2,1,0,28,2,2,1,2,2,12,0,0,0,2,1,0
146448,45,0,6,6,19431,1,3,3,1,0,28,2,2,1,2,2,12,0,0,0,2,1,0
146450,45,0,6,6,19431,1,3,2,1,0,28,2,2,1,2,2,12,0,0,0,2,1,0
146452,45,0,6,6,19431,1,3,2,1,0,28,2,2,1,2,2,12,0,0,0,2,1,0
146453,45,0,6,6,19431,1,3,2,1,0,28,2,2,1,2,2,12,0,0,0,2,1,0
146471,45,1,9,5,7644,2,3,2,1,0,1,3,1,1,0,2,36,0,0,0,2,1,0
146476,45,1,9,5,7644,2,3,2,1,0,1,3,1,1,0,2,36,0,0,0,2,1,0
146477,45,1,9,5,7644,2,3,2,1,0,1,3,1,1,0,2,36,0,0,0,2,1,0
146479,45,1,9,5,7644,2,3,2,1,0,1,3,1,1,0,2,36,0,0,0,2,1,0
146480,45,1,9,5,7644,2,3,2,1,0,1,3,1,1,0,2,36,0,0,0,2,1,0
146484,45,1,9,5,7644,2,3,2,1,0,1,3,1,1,0,2,36,0,0,0,2,1,0
146610,45,0,5,5,8938,2,1,2,1,0,28,1,0,1,0,2,12,0,0,0,2,1,0
146612,45,0,5,5,8938,2,1,2,1,0,28,1,0,1,0,2,12,0,0,0,2,1,0
146615,45,0,5,5,8938,2,1,2,1,0,28,1,0,1,0,2,12,0,0,0,2,1,0
146616,45,0,5,5,8938,2,1,2,1,0,28,1,0,1,0,2,12,0,0,0,2,1,0
146618,45,0,5,5,8938,2,1,2,1,0,28,1,0,1,0,2,12,0,0,0,2,1,0
146623,45,0,5,5,8938,2,1,2,1,0,28,1,0,1,0,2,12,0,0,0,2,1,0
146624,45,0,5,5,8938,2,1,2,1,0,28,1,0,1,0,2,12,0,0,0,2,1,0
146707,45,1,5,5,4850,2,2,2,1,0,20,2,2,1,0,2,12,0,0,0,2,1,0
146710,45,1,5,5,4850,2,2,2,1,0,20,2,2,1,0,2,12,0,0,0,2,1,0
146713,45,1,5,5,4850,2,2,2,1,0,20,2,2,1,0,2,12,0,0,0,2,1,0
146714,45,1,5,5,4850,2,2,2,1,0,20,2,2,1,0,2,12,0,0,0,2,1,0
146715,45,1,5,5,4850,2,2,2,1,0,20,2,2,1,0,2,12,0,0,0,2,1,0
146718,45,1,5,5,4850,2,2,2,1,0,20,2,2,1,0,2,12,0,0,0,2,1,0
146721,45,1,5,5,4850,2,2,2,1,0,20,2,2,1,0,2,12,0,0,0,2,1,0
146722,45,1,5,5,4850,2,2,2,1,0,20,2,2,1,0,2,12,0,0,0,2,1,0
126802,38,0,1,12,6673,2,0,2,1,1,29,0,1,1,0,2,12,0,0,0,2,1,1
126805,38,0,1,12,6673,2,0,2,1,1,29,0,1,1,0,2,12,0,0,0,2,1,1
126808,38,0,1,12,6673,2,0,2,1,1,29,0,1,1,0,2,12,0,0,0,2,1,1
126809,38,0,1,12,6673,2,0,2,1,1,29,0,1,1,0,2,12,0,0,0,2,1,1
126810,38,0,1,12,6673,2,0,2,1,1,29,0,1,1,0,2,12,0,0,0,2,1,1
126813,38,0,1,12,6673,2,0,2,1,1,29,0,1,1,0,2,12,0,0,0,2,1,1
126816,38,0,1,12,6673,2,0,2,1,1,29,0,1,1,0,2,12,0,0,0,2,1,1
126817,38,0,1,12,6673,2,0,2,1,1,29,0,1,1,0,2,12,0,0,0,2,1,1
137272,38,0,0,10,2290,2,2,2,1,0,29,0,2,1,1,2,12,0,0,0,2,1,1
137274,38,0,0,10,2290,2,2,2,1,0,29,0,2,1,1,2,12,0,0,0,2,1,1
137275,38,0,0,10,2290,2,2,2,1,0,29,0,2,1,1,2,12,0,0,0,2,1,1
137276,38,0,0,10,2290,2,2,2,1,0,29,0,2,1,1,2,12,0,0,0,2,1,1
137280,38,0,0,10,2290,2,2,2,1,0,29,0,2,1,1,2,12,0,0,0,2,1,1
137282,38,0,0,10,2290,2,2,2,1,0,29,0,2,1,1,2,12,0,0,0,2,1,1
137283,38,0,0,10,2290,2,2,2,1,0,29,0,2,1,1,2,12,0,0,0,2,1,1
137284,38,0,0,10,2290,2,2,2,1,0,29,0,2,1,1,2,12,0,0,0,2,1,1
141248,38,0,5,11,4855,2,1,2,1,0,2,2,1,1,0,2,12,0,0,0,2,1,1
141250,38,0,5,11,4855,2,1,2,1,0,2,2,1,1,0,2,12,0,0,0,2,1,1
141252,38,0,5,11,4855,2,1,2,1,0,2,2,1,1,0,2,12,0,0,0,2,1,1
141253,38,0,5,11,4855,2,1,2,1,0,2,2,1,1,0,2,12,0,0,0,2,1,1
141256,38,0,5,11,4855,2,1,2,1,0,2,2,1,1,0,2,12,0,0,0,2,1,1
141257,38,0,5,11,4855,2,1,2,1,0,2,2,1,1,0,2,12,0,0,0,2,1,1
